,Date,Open,High,Low,Close,Adj Close,Volume,dias_da_semana,dia_ou_noite
933,2005-09-15,64.379997,64.489998,64.160004,64.370003,41.322303999999995,4896200,3,noite
934,2005-09-16,64.58000200000001,65.220001,64.349998,65.18,41.842285,12995300,4,noite
935,2005-09-19,65.190002,65.199997,64.5,64.650002,41.502052,7212500,0,noite
936,2005-09-20,64.730003,64.800003,64.300003,64.400002,41.34156,5301000,1,noite
937,2005-09-21,63.950001,65.309998,63.91,64.699997,41.534149,7173600,2,noite
938,2005-09-22,64.459999,65.33000200000001,64.410004,64.68,41.521313,7239000,3,noite
939,2005-09-23,64.900002,64.910004,63.889998999999996,63.990002000000004,41.078358,7814400,4,noite
940,2005-09-26,64.230003,64.449997,63.759997999999996,63.869999,41.001331,5981900,0,noite
941,2005-09-27,63.900002,63.950001,63.130001,63.450001,40.731712,6244000,1,noite
942,2005-09-28,63.27,63.610001000000004,63.099998,63.209998999999996,40.577641,5573200,2,noite
943,2005-09-29,62.950001,63.849998,62.900002,63.75,40.924294,6285300,3,noite
944,2005-09-30,63.900002,63.939999,63.0,63.279999,40.622581,5646500,4,noite
945,2005-10-03,63.18,63.25,62.509997999999996,62.580002,40.173214,6826600,0,noite
946,2005-10-04,62.900002,63.279999,62.450001,63.049999,40.474934000000005,6950300,1,noite
947,2005-10-05,62.900002,63.189999,62.220001,62.25,39.961361,6667700,2,noite
948,2005-10-06,62.57,62.59,61.18,61.57,39.524845,12716200,3,noite
949,2005-10-07,61.799999,61.799999,61.119999,61.34,39.377193,11685000,4,noite
950,2005-10-10,61.279999,62.169998,60.529999,61.470001,39.460654999999996,7672600,0,noite
951,2005-10-11,61.57,61.68,61.080002,61.290001000000004,39.3451,7801000,1,noite
952,2005-10-12,61.43,62.099998,61.150002,61.799999,39.672489,8046500,2,noite
953,2005-10-13,61.799999,64.599998,61.77,64.019997,41.097626,19778100,3,noite
954,2005-10-14,64.029999,64.040001,63.43,63.700001,40.892204,13318800,4,noite
955,2005-10-17,63.650002,63.650002,62.669998,63.0,40.442833,9214800,0,noite
956,2005-10-18,63.610001000000004,64.0,62.66,62.970001,40.423576000000004,19695000,1,noite
957,2005-10-19,63.099998,64.349998,62.689999,64.32,41.290207,13733400,2,noite
958,2005-10-20,64.400002,64.589996,63.900002,64.16999799999999,41.193915999999994,8621500,3,noite
959,2005-10-21,64.300003,64.489998,63.880001,64.07,41.129715000000004,13887900,4,noite
960,2005-10-24,64.199997,64.5,63.450001,64.099998,41.148964,8744600,0,noite
961,2005-10-25,63.77,63.950001,63.259997999999996,63.580002,40.81517,7066600,1,noite
962,2005-10-26,63.200001,63.580002,62.580002,62.810001,40.320854,8961100,2,noite
963,2005-10-27,62.5,62.52,61.049999,61.439999,39.441383,14097200,3,noite
964,2005-10-28,62.049999,62.990002000000004,61.73,62.950001,40.410736,8903800,4,noite
965,2005-10-31,62.91,63.0,62.549999,62.619999,40.198898,9769300,0,noite
966,2005-11-01,62.48,62.740002000000004,61.799999,61.900002,39.736678999999995,9859100,1,noite
967,2005-11-02,61.860001000000004,62.700001,61.049999,61.299999,39.351509,15350500,2,noite
968,2005-11-03,61.299999,61.549999,60.959998999999996,61.200001,39.287315,16977300,3,noite
969,2005-11-04,61.200001,61.330002,60.0,60.880001,39.081894,15227200,4,noite
970,2005-11-07,60.5,61.580002,60.200001,61.43,39.434975,9768400,0,noite
971,2005-11-08,60.950001,61.200001,60.639998999999996,60.77,39.011272,7394800,1,noite
972,2005-11-09,60.919998,61.400002,60.59,61.02,39.171768,7059600,2,noite
973,2005-11-10,61.02,61.599998,60.59,61.41,39.422134,6115400,3,noite
974,2005-11-11,61.25,61.389998999999996,60.919998,60.919998,39.107578000000004,5902300,4,noite
975,2005-11-14,61.07,61.119999,60.43,60.509997999999996,38.844372,8901900,0,noite
976,2005-11-15,62.09,63.5,61.849998,62.830002,40.333702,37611100,1,noite
977,2005-11-16,63.779999,63.779999,62.650002,63.25,40.603325,15168600,2,noite
978,2005-11-17,63.619999,63.66,63.07,63.34,40.661106,10596300,3,noite
979,2005-11-18,63.75,63.77,62.34,62.549999,40.36425,11696000,4,noite
980,2005-11-21,62.549999,62.549999,61.700001,61.990002000000004,40.002876,11069200,0,noite
981,2005-11-22,61.720001,61.799999,61.150002,61.610001000000004,39.757652,10625600,1,noite
982,2005-11-23,61.450001,61.84,61.299999,61.669998,39.796378999999995,7681900,2,noite
983,2005-11-25,62.099998,62.34,61.950001,62.150002,40.106133,5094100,4,noite
984,2005-11-28,62.75,62.950001,62.200001,62.400002,40.267448,12698500,0,noite
985,2005-11-29,62.799999,62.810001,61.959998999999996,62.0,40.009331,8675700,1,noite
986,2005-11-30,62.0,62.630001,61.720001,61.75,39.848007,7696000,2,noite
987,2005-12-01,61.849998,62.060001,61.630001,61.689999,39.809277,6963600,3,noite
988,2005-12-02,61.610001000000004,61.799999,61.200001,61.209998999999996,39.499542,6818000,4,noite
989,2005-12-05,61.599998,62.0,60.73,61.049999,39.396275,21946800,0,noite
990,2005-12-06,61.25,61.25,60.400002,60.470001,39.022007,14823200,1,noite
991,2005-12-07,60.389998999999996,60.450001,59.759997999999996,60.040001000000004,38.744518,14538400,2,noite
992,2005-12-08,60.040001000000004,60.75,59.869999,60.080002,38.770340000000004,10415400,3,noite
993,2005-12-09,60.0,60.349998,59.98,60.099998,38.783241,8127100,4,noite
994,2005-12-12,60.150002,60.259997999999996,60.009997999999996,60.150002,38.815506,7960900,0,noite
995,2005-12-13,60.130001,60.5,59.990002000000004,60.25,38.880039000000004,12785500,1,noite
996,2005-12-14,60.400002,60.48,60.060001,60.110001000000004,38.789696,10199000,2,noite
997,2005-12-15,60.150002,60.349998,60.0,60.16,38.821968,6942500,3,noite
998,2005-12-16,60.330002,61.349998,60.189999,60.860001000000004,39.27367,13197200,4,noite
999,2005-12-19,61.549999,62.0,61.099998,61.189999,39.486633000000005,10639100,0,noite
1000,2005-12-20,60.919998,61.189999,60.669998,60.779999,39.222065,6946700,1,noite
1001,2005-12-21,60.98,61.200001,60.700001,60.880001,39.286578999999996,6282100,2,noite
1002,2005-12-22,60.959998999999996,61.32,60.560001,61.32,39.570522,5179100,3,noite
1003,2005-12-23,61.299999,61.509997999999996,61.009997999999996,61.110001000000004,39.435005,3591100,4,noite
1004,2005-12-27,61.119999,61.200001,60.27,60.299999,38.912296000000005,6324400,1,noite
1005,2005-12-28,60.299999,60.66,60.299999,60.419998,38.989746000000004,5603100,2,noite
1006,2005-12-29,60.529999,60.700001,60.040001000000004,60.25,38.880039000000004,5325100,3,noite
1007,2005-12-30,60.099998,60.25,60.029999,60.099998,38.783241,5261300,4,noite
